,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
17925,Fulton County,GA,Baltimore city,MD,74,3625,3625000,1819,2018,2019,outflow,Fulton County-Baltimore city-MD-1819,"Baltimore city, MD"
17926,Fulton County,GA,Montgomery County,AL,85,3256,3256000,1819,2018,2019,outflow,Fulton County-Montgomery County-AL-1819,"Montgomery County, AL"
17927,Fulton County,GA,Sarasota County,FL,88,12828,12828000,1819,2018,2019,outflow,Fulton County-Sarasota County-FL-1819,"Sarasota County, FL"
17928,Fulton County,GA,Troup County,GA,102,2901,2901000,1819,2018,2019,outflow,Fulton County-Troup County-GA-1819,"Troup County, GA"
17929,Fulton County,GA,Brevard County,FL,84,6449,6449000,1819,2018,2019,outflow,Fulton County-Brevard County-FL-1819,"Brevard County, FL"
17930,Fulton County,GA,St. Louis County,MO,87,4783,4783000,1819,2018,2019,outflow,Fulton County-St. Louis County-MO-1819,"St. Louis County, MO"
17931,Fulton County,GA,Fairfield County,CT,89,7431,7431000,1819,2018,2019,outflow,Fulton County-Fairfield County-CT-1819,"Fairfield County, CT"
17932,Fulton County,GA,Walton County,FL,94,41011,41011000,1819,2018,2019,outflow,Fulton County-Walton County-FL-1819,"Walton County, FL"
17933,Fulton County,GA,Lee County,FL,87,8859,8859000,1819,2018,2019,outflow,Fulton County-Lee County-FL-1819,"Lee County, FL"
17934,Fulton County,GA,Escambia County,FL,73,7901,7901000,1819,2018,2019,outflow,Fulton County-Escambia County-FL-1819,"Escambia County, FL"
17935,Fulton County,GA,Buncombe County,NC,69,5207,5207000,1819,2018,2019,outflow,Fulton County-Buncombe County-NC-1819,"Buncombe County, NC"
17936,Fulton County,GA,Williamson County,TN,102,5403,5403000,1819,2018,2019,outflow,Fulton County-Williamson County-TN-1819,"Williamson County, TN"
17937,Fulton County,GA,Henrico County,VA,88,3046,3046000,1819,2018,2019,outflow,Fulton County-Henrico County-VA-1819,"Henrico County, VA"
17938,Fulton County,GA,Floyd County,GA,89,2599,2599000,1819,2018,2019,outflow,Fulton County-Floyd County-GA-1819,"Floyd County, GA"
17939,Fulton County,GA,Houston County,GA,92,2941,2941000,1819,2018,2019,outflow,Fulton County-Houston County-GA-1819,"Houston County, GA"
17940,Fulton County,GA,Arlington County,VA,55,4251,4251000,1819,2018,2019,outflow,Fulton County-Arlington County-VA-1819,"Arlington County, VA"
17941,Fulton County,GA,Alexandria city,VA,69,3722,3722000,1819,2018,2019,outflow,Fulton County-Alexandria city-VA-1819,"Alexandria city, VA"
17942,Fulton County,GA,Jackson County,GA,76,3408,3408000,1819,2018,2019,outflow,Fulton County-Jackson County-GA-1819,"Jackson County, GA"
17943,Fulton County,GA,Marion County,IN,69,2332,2332000,1819,2018,2019,outflow,Fulton County-Marion County-IN-1819,"Marion County, IN"
17944,Fulton County,GA,Guilford County,NC,65,3358,3358000,1819,2018,2019,outflow,Fulton County-Guilford County-NC-1819,"Guilford County, NC"
17945,Fulton County,GA,Contra Costa County,CA,68,3632,3632000,1819,2018,2019,outflow,Fulton County-Contra Costa County-CA-1819,"Contra Costa County, CA"
17946,Fulton County,GA,Sacramento County,CA,67,2797,2797000,1819,2018,2019,outflow,Fulton County-Sacramento County-CA-1819,"Sacramento County, CA"
17947,Fulton County,GA,Columbia County,GA,63,2346,2346000,1819,2018,2019,outflow,Fulton County-Columbia County-GA-1819,"Columbia County, GA"
17948,Fulton County,GA,Greene County,GA,84,10937,10937000,1819,2018,2019,outflow,Fulton County-Greene County-GA-1819,"Greene County, GA"
17949,Fulton County,GA,DuPage County,IL,68,4980,4980000,1819,2018,2019,outflow,Fulton County-DuPage County-IL-1819,"DuPage County, IL"
17950,Fulton County,GA,Essex County,NJ,70,2063,2063000,1819,2018,2019,outflow,Fulton County-Essex County-NJ-1819,"Essex County, NJ"
17951,Fulton County,GA,Salt Lake County,UT,73,6462,6462000,1819,2018,2019,outflow,Fulton County-Salt Lake County-UT-1819,"Salt Lake County, UT"
17952,Fulton County,GA,Lee County,AL,65,5114,5114000,1819,2018,2019,outflow,Fulton County-Lee County-AL-1819,"Lee County, AL"
17954,Fulton County,GA,Hartford County,CT,76,3208,3208000,1819,2018,2019,outflow,Fulton County-Hartford County-CT-1819,"Hartford County, CT"
17955,Fulton County,GA,Polk County,FL,71,2348,2348000,1819,2018,2019,outflow,Fulton County-Polk County-FL-1819,"Polk County, FL"
17956,Fulton County,GA,Baltimore County,MD,60,2819,2819000,1819,2018,2019,outflow,Fulton County-Baltimore County-MD-1819,"Baltimore County, MD"
17957,Fulton County,GA,Bronx County,NY,74,873,873000,1819,2018,2019,outflow,Fulton County-Bronx County-NY-1819,"Bronx County, NY"
17958,Fulton County,GA,Norfolk County,MA,73,4916,4916000,1819,2018,2019,outflow,Fulton County-Norfolk County-MA-1819,"Norfolk County, MA"
17959,Fulton County,GA,Shelby County,AL,57,3076,3076000,1819,2018,2019,outflow,Fulton County-Shelby County-AL-1819,"Shelby County, AL"
17960,Fulton County,GA,Jefferson County,CO,55,3948,3948000,1819,2018,2019,outflow,Fulton County-Jefferson County-CO-1819,"Jefferson County, CO"
17961,Fulton County,GA,Honolulu County,HI,57,3894,3894000,1819,2018,2019,outflow,Fulton County-Honolulu County-HI-1819,"Honolulu County, HI"
17962,Fulton County,GA,Milwaukee County,WI,63,3040,3040000,1819,2018,2019,outflow,Fulton County-Milwaukee County-WI-1819,"Milwaukee County, WI"
17963,Fulton County,GA,Riverside County,CA,49,2282,2282000,1819,2018,2019,outflow,Fulton County-Riverside County-CA-1819,"Riverside County, CA"
17964,Fulton County,GA,Jefferson Parish,LA,59,2393,2393000,1819,2018,2019,outflow,Fulton County-Jefferson Parish-LA-1819,"Jefferson Parish, LA"
17965,Fulton County,GA,Collier County,FL,77,21618,21618000,1819,2018,2019,outflow,Fulton County-Collier County-FL-1819,"Collier County, FL"
17966,Fulton County,GA,Johnson County,KS,55,4482,4482000,1819,2018,2019,outflow,Fulton County-Johnson County-KS-1819,"Johnson County, KS"
17967,Fulton County,GA,East Baton Rouge Parish,LA,62,2101,2101000,1819,2018,2019,outflow,Fulton County-East Baton Rouge Parish-LA-1819,"East Baton Rouge Parish, LA"
17968,Fulton County,GA,Oconee County,GA,56,3145,3145000,1819,2018,2019,outflow,Fulton County-Oconee County-GA-1819,"Oconee County, GA"
17969,Fulton County,GA,Montgomery County,PA,67,3590,3590000,1819,2018,2019,outflow,Fulton County-Montgomery County-PA-1819,"Montgomery County, PA"
17970,Fulton County,GA,New Castle County,DE,61,2074,2074000,1819,2018,2019,outflow,Fulton County-New Castle County-DE-1819,"New Castle County, DE"
17971,Fulton County,GA,Alachua County,FL,69,3059,3059000,1819,2018,2019,outflow,Fulton County-Alachua County-FL-1819,"Alachua County, FL"
17972,Fulton County,GA,Pasco County,FL,71,2457,2457000,1819,2018,2019,outflow,Fulton County-Pasco County-FL-1819,"Pasco County, FL"
17973,Fulton County,GA,Dougherty County,GA,60,1328,1328000,1819,2018,2019,outflow,Fulton County-Dougherty County-GA-1819,"Dougherty County, GA"
17974,Fulton County,GA,Virginia Beach city,VA,61,3401,3401000,1819,2018,2019,outflow,Fulton County-Virginia Beach city-VA-1819,"Virginia Beach city, VA"
17975,Fulton County,GA,Baldwin County,AL,55,2966,2966000,1819,2018,2019,outflow,Fulton County-Baldwin County-AL-1819,"Baldwin County, AL"
17976,Fulton County,GA,San Bernardino County,CA,60,1588,1588000,1819,2018,2019,outflow,Fulton County-San Bernardino County-CA-1819,"San Bernardino County, CA"
17977,Fulton County,GA,Osceola County,FL,51,2253,2253000,1819,2018,2019,outflow,Fulton County-Osceola County-FL-1819,"Osceola County, FL"
17978,Fulton County,GA,Bergen County,NJ,54,3125,3125000,1819,2018,2019,outflow,Fulton County-Bergen County-NJ-1819,"Bergen County, NJ"
17979,Fulton County,GA,Horry County,SC,49,1847,1847000,1819,2018,2019,outflow,Fulton County-Horry County-SC-1819,"Horry County, SC"
17980,Fulton County,GA,Rutherford County,TN,54,2618,2618000,1819,2018,2019,outflow,Fulton County-Rutherford County-TN-1819,"Rutherford County, TN"
17981,Fulton County,GA,Richmond city,VA,45,2299,2299000,1819,2018,2019,outflow,Fulton County-Richmond city-VA-1819,"Richmond city, VA"
17982,Fulton County,GA,Lumpkin County,GA,43,1975,1975000,1819,2018,2019,outflow,Fulton County-Lumpkin County-GA-1819,"Lumpkin County, GA"
17983,Fulton County,GA,Meriwether County,GA,53,1072,1072000,1819,2018,2019,outflow,Fulton County-Meriwether County-GA-1819,"Meriwether County, GA"
17984,Fulton County,GA,Nassau County,NY,56,2248,2248000,1819,2018,2019,outflow,Fulton County-Nassau County-NY-1819,"Nassau County, NY"
17985,Fulton County,GA,Benton County,AR,55,3903,3903000,1819,2018,2019,outflow,Fulton County-Benton County-AR-1819,"Benton County, AR"
17986,Fulton County,GA,Douglas County,CO,50,2565,2565000,1819,2018,2019,outflow,Fulton County-Douglas County-CO-1819,"Douglas County, CO"
17987,Fulton County,GA,El Paso County,CO,55,1344,1344000,1819,2018,2019,outflow,Fulton County-El Paso County-CO-1819,"El Paso County, CO"
17988,Fulton County,GA,Bay County,FL,49,2640,2640000,1819,2018,2019,outflow,Fulton County-Bay County-FL-1819,"Bay County, FL"
17989,Fulton County,GA,Okaloosa County,FL,55,3269,3269000,1819,2018,2019,outflow,Fulton County-Okaloosa County-FL-1819,"Okaloosa County, FL"
17990,Fulton County,GA,Cumberland County,NC,54,1093,1093000,1819,2018,2019,outflow,Fulton County-Cumberland County-NC-1819,"Cumberland County, NC"
17991,Fulton County,GA,Fort Bend County,TX,61,1660,1660000,1819,2018,2019,outflow,Fulton County-Fort Bend County-TX-1819,"Fort Bend County, TX"
17992,Fulton County,GA,Loudoun County,VA,61,3111,3111000,1819,2018,2019,outflow,Fulton County-Loudoun County-VA-1819,"Loudoun County, VA"
17993,Fulton County,GA,Bulloch County,GA,45,1351,1351000,1819,2018,2019,outflow,Fulton County-Bulloch County-GA-1819,"Bulloch County, GA"
17994,Fulton County,GA,Lowndes County,GA,38,1127,1127000,1819,2018,2019,outflow,Fulton County-Lowndes County-GA-1819,"Lowndes County, GA"
17995,Fulton County,GA,Bell County,TX,53,793,793000,1819,2018,2019,outflow,Fulton County-Bell County-TX-1819,"Bell County, TX"
17996,Fulton County,GA,Pulaski County,AR,38,1467,1467000,1819,2018,2019,outflow,Fulton County-Pulaski County-AR-1819,"Pulaski County, AR"
17997,Fulton County,GA,Lake County,FL,50,1846,1846000,1819,2018,2019,outflow,Fulton County-Lake County-FL-1819,"Lake County, FL"
17998,Fulton County,GA,Nassau County,FL,43,6406,6406000,1819,2018,2019,outflow,Fulton County-Nassau County-FL-1819,"Nassau County, FL"
17999,Fulton County,GA,Bernalillo County,NM,38,2479,2479000,1819,2018,2019,outflow,Fulton County-Bernalillo County-NM-1819,"Bernalillo County, NM"
18000,Fulton County,GA,Berkeley County,SC,54,2239,2239000,1819,2018,2019,outflow,Fulton County-Berkeley County-SC-1819,"Berkeley County, SC"
18001,Fulton County,GA,Tuscaloosa County,AL,43,1930,1930000,1819,2018,2019,outflow,Fulton County-Tuscaloosa County-AL-1819,"Tuscaloosa County, AL"
18002,Fulton County,GA,Pima County,AZ,44,2011,2011000,1819,2018,2019,outflow,Fulton County-Pima County-AZ-1819,"Pima County, AZ"
18003,Fulton County,GA,Anne Arundel County,MD,37,1784,1784000,1819,2018,2019,outflow,Fulton County-Anne Arundel County-MD-1819,"Anne Arundel County, MD"
18004,Fulton County,GA,Howard County,MD,51,2970,2970000,1819,2018,2019,outflow,Fulton County-Howard County-MD-1819,"Howard County, MD"
18005,Fulton County,GA,St. Louis city,MO,40,1825,1825000,1819,2018,2019,outflow,Fulton County-St. Louis city-MO-1819,"St. Louis city, MO"
18006,Fulton County,GA,Westchester County,NY,46,1928,1928000,1819,2018,2019,outflow,Fulton County-Westchester County-NY-1819,"Westchester County, NY"
18007,Fulton County,GA,Montgomery County,OH,51,1259,1259000,1819,2018,2019,outflow,Fulton County-Montgomery County-OH-1819,"Montgomery County, OH"
18008,Fulton County,GA,Washington County,OR,40,1559,1559000,1819,2018,2019,outflow,Fulton County-Washington County-OR-1819,"Washington County, OR"
18009,Fulton County,GA,Providence County,RI,46,1407,1407000,1819,2018,2019,outflow,Fulton County-Providence County-RI-1819,"Providence County, RI"
18010,Fulton County,GA,Boulder County,CO,42,3696,3696000,1819,2018,2019,outflow,Fulton County-Boulder County-CO-1819,"Boulder County, CO"
18011,Fulton County,GA,New Haven County,CT,49,1863,1863000,1819,2018,2019,outflow,Fulton County-New Haven County-CT-1819,"New Haven County, CT"
18012,Fulton County,GA,Suffolk County,NY,39,1240,1240000,1819,2018,2019,outflow,Fulton County-Suffolk County-NY-1819,"Suffolk County, NY"
18013,Fulton County,GA,Forsyth County,NC,33,1596,1596000,1819,2018,2019,outflow,Fulton County-Forsyth County-NC-1819,"Forsyth County, NC"
18014,Fulton County,GA,Williamson County,TX,49,2510,2510000,1819,2018,2019,outflow,Fulton County-Williamson County-TX-1819,"Williamson County, TX"
18015,Fulton County,GA,Fannin County,GA,38,3535,3535000,1819,2018,2019,outflow,Fulton County-Fannin County-GA-1819,"Fannin County, GA"
18016,Fulton County,GA,Washtenaw County,MI,33,2096,2096000,1819,2018,2019,outflow,Fulton County-Washtenaw County-MI-1819,"Washtenaw County, MI"
18017,Fulton County,GA,Jackson County,MO,37,1970,1970000,1819,2018,2019,outflow,Fulton County-Jackson County-MO-1819,"Jackson County, MO"
18018,Fulton County,GA,Pierce County,WA,43,1568,1568000,1819,2018,2019,outflow,Fulton County-Pierce County-WA-1819,"Pierce County, WA"
18019,Fulton County,GA,Dane County,WI,46,2225,2225000,1819,2018,2019,outflow,Fulton County-Dane County-WI-1819,"Dane County, WI"
18020,Fulton County,GA,Gilmer County,GA,39,3593,3593000,1819,2018,2019,outflow,Fulton County-Gilmer County-GA-1819,"Gilmer County, GA"
18021,Fulton County,GA,Habersham County,GA,39,1653,1653000,1819,2018,2019,outflow,Fulton County-Habersham County-GA-1819,"Habersham County, GA"
18022,Fulton County,GA,Onslow County,NC,36,1069,1069000,1819,2018,2019,outflow,Fulton County-Onslow County-NC-1819,"Onslow County, NC"
18023,Fulton County,GA,Dorchester County,SC,50,1209,1209000,1819,2018,2019,outflow,Fulton County-Dorchester County-SC-1819,"Dorchester County, SC"
18024,Fulton County,GA,Lexington County,SC,45,2278,2278000,1819,2018,2019,outflow,Fulton County-Lexington County-SC-1819,"Lexington County, SC"
18025,Fulton County,GA,Spartanburg County,SC,33,1326,1326000,1819,2018,2019,outflow,Fulton County-Spartanburg County-SC-1819,"Spartanburg County, SC"
18026,Fulton County,GA,Clay County,FL,41,1941,1941000,1819,2018,2019,outflow,Fulton County-Clay County-FL-1819,"Clay County, FL"
18027,Fulton County,GA,White County,GA,37,1770,1770000,1819,2018,2019,outflow,Fulton County-White County-GA-1819,"White County, GA"
18028,Fulton County,GA,Union County,NJ,37,1311,1311000,1819,2018,2019,outflow,Fulton County-Union County-NJ-1819,"Union County, NJ"
18030,Fulton County,GA,Santa Rosa County,FL,28,1304,1304000,1819,2018,2019,outflow,Fulton County-Santa Rosa County-FL-1819,"Santa Rosa County, FL"
18031,Fulton County,GA,Whitfield County,GA,35,1456,1456000,1819,2018,2019,outflow,Fulton County-Whitfield County-GA-1819,"Whitfield County, GA"
18032,Fulton County,GA,Hamilton County,IN,40,3422,3422000,1819,2018,2019,outflow,Fulton County-Hamilton County-IN-1819,"Hamilton County, IN"
18033,Fulton County,GA,York County,SC,37,1874,1874000,1819,2018,2019,outflow,Fulton County-York County-SC-1819,"York County, SC"
18034,Fulton County,GA,Indian River County,FL,33,4542,4542000,1819,2018,2019,outflow,Fulton County-Indian River County-FL-1819,"Indian River County, FL"
18035,Fulton County,GA,St. Lucie County,FL,44,1417,1417000,1819,2018,2019,outflow,Fulton County-St. Lucie County-FL-1819,"St. Lucie County, FL"
18036,Fulton County,GA,Macomb County,MI,38,1619,1619000,1819,2018,2019,outflow,Fulton County-Macomb County-MI-1819,"Macomb County, MI"
18037,Fulton County,GA,Hinds County,MS,43,522,522000,1819,2018,2019,outflow,Fulton County-Hinds County-MS-1819,"Hinds County, MS"
18038,Fulton County,GA,Cabarrus County,NC,35,1393,1393000,1819,2018,2019,outflow,Fulton County-Cabarrus County-NC-1819,"Cabarrus County, NC"
18039,Fulton County,GA,Oklahoma County,OK,36,1182,1182000,1819,2018,2019,outflow,Fulton County-Oklahoma County-OK-1819,"Oklahoma County, OK"
18040,Fulton County,GA,Chester County,PA,27,1325,1325000,1819,2018,2019,outflow,Fulton County-Chester County-PA-1819,"Chester County, PA"
18041,Fulton County,GA,Anderson County,SC,40,2135,2135000,1819,2018,2019,outflow,Fulton County-Anderson County-SC-1819,"Anderson County, SC"
18042,Fulton County,GA,Montgomery County,TN,38,943,943000,1819,2018,2019,outflow,Fulton County-Montgomery County-TN-1819,"Montgomery County, TN"
18151,Gwinnett County,GA,Gwinnett County Total Migration-US and Foreign,GA,55166,1766932,1766932000,1819,2018,2019,outflow,Gwinnett County total migration-1819,"Gwinnett County Total Migration-US and Foreign, GA"
18157,Gwinnett County,GA,DeKalb County,GA,8059,202314,202314000,1819,2018,2019,outflow,Gwinnett County-DeKalb County-GA-1819,"DeKalb County, GA"
18158,Gwinnett County,GA,Fulton County,GA,5913,237095,237095000,1819,2018,2019,outflow,Gwinnett County-Fulton County-GA-1819,"Fulton County, GA"
18159,Gwinnett County,GA,Hall County,GA,2999,109271,109271000,1819,2018,2019,outflow,Gwinnett County-Hall County-GA-1819,"Hall County, GA"
18160,Gwinnett County,GA,Barrow County,GA,2608,61084,61084000,1819,2018,2019,outflow,Gwinnett County-Barrow County-GA-1819,"Barrow County, GA"
18161,Gwinnett County,GA,Cobb County,GA,2088,59918,59918000,1819,2018,2019,outflow,Gwinnett County-Cobb County-GA-1819,"Cobb County, GA"
18162,Gwinnett County,GA,Walton County,GA,2796,77914,77914000,1819,2018,2019,outflow,Gwinnett County-Walton County-GA-1819,"Walton County, GA"
18163,Gwinnett County,GA,Forsyth County,GA,2440,93656,93656000,1819,2018,2019,outflow,Gwinnett County-Forsyth County-GA-1819,"Forsyth County, GA"
18164,Gwinnett County,GA,Jackson County,GA,1562,50911,50911000,1819,2018,2019,outflow,Gwinnett County-Jackson County-GA-1819,"Jackson County, GA"
18165,Gwinnett County,GA,Clayton County,GA,821,11465,11465000,1819,2018,2019,outflow,Gwinnett County-Clayton County-GA-1819,"Clayton County, GA"
18166,Gwinnett County,GA,Rockdale County,GA,789,15507,15507000,1819,2018,2019,outflow,Gwinnett County-Rockdale County-GA-1819,"Rockdale County, GA"
18167,Gwinnett County,GA,Cherokee County,GA,653,25413,25413000,1819,2018,2019,outflow,Gwinnett County-Cherokee County-GA-1819,"Cherokee County, GA"
18168,Gwinnett County,GA,Newton County,GA,668,14318,14318000,1819,2018,2019,outflow,Gwinnett County-Newton County-GA-1819,"Newton County, GA"
18169,Gwinnett County,GA,Henry County,GA,632,12259,12259000,1819,2018,2019,outflow,Gwinnett County-Henry County-GA-1819,"Henry County, GA"
18170,Gwinnett County,GA,Clarke County,GA,414,10681,10681000,1819,2018,2019,outflow,Gwinnett County-Clarke County-GA-1819,"Clarke County, GA"
